0,0,0.0,168.0
1,0,0.0,168.0
2,0,0.0,168.0
3,0,0.0,168.0
4,0,0.0,168.0
5,0,0.0,168.0
6,0,0.0,168.0
7,0,0.0,168.0
8,0,0.0,168.0
9,0,0.0,168.0
10,0,0.0,168.0
11,0,0.0,168.0
12,0,0.0,168.0
13,0,0.0,168.0
14,0,0.0,168.0
15,0,0.0,168.0
16,0,0.0,168.0
17,0,0.0,168.0
18,0,0.0,168.0
19,0,0.0,168.0
20,0,0.0,168.0
21,0,0.0,168.0
22,0,0.0,168.0
23,0,0.0,168.0
24,0,0.0,168.0
25,0,0.0,168.0
26,0,0.0,168.0
27,0,0.0,168.0
28,0,0.0,168.0
29,0,0.0,168.0
30,0,0.0,168.0
31,0,0.0,168.0
32,0,0.0,168.0
33,0,0.0,168.0
34,0,0.0,168.0
35,0,0.0,168.0
36,0,0.0,168.0
37,0,0.0,168.0
38,0,0.0,168.0
39,0,0.0,168.0
40,0,0.0,168.0
41,0,0.0,168.0
42,0,0.0,168.0
43,0,0.0,168.0
44,0,0.0,168.0
45,0,0.0,168.0
46,0,0.0,168.0
47,0,0.0,168.0
48,0,0.0,168.0
49,0,0.0,168.0
50,0,0.0,168.0
51,0,0.0,168.0
52,0,0.0,168.0
53,0,0.0,168.0
54,0,0.0,168.0
55,0,0.0,168.0
56,0,0.0,168.0
57,0,0.0,168.0
58,0,0.0,168.0
59,0,0.0,168.0
60,0,0.0,168.0
61,0,0.0,168.0
62,0,0.0,168.0
63,0,0.0,168.0
64,0,0.0,168.0
65,0,0.0,168.0
66,0,0.0,168.0
67,0,0.0,168.0
68,0,0.0,168.0
69,0,0.0,168.0
70,0,0.0,168.0
71,0,0.0,168.0
72,0,0.0,168.0
73,0,0.0,168.0
74,0,0.0,168.0
75,0,0.0,168.0
76,0,0.0,168.0
77,0,0.0,168.0
78,0,0.0,168.0
79,0,0.0,168.0
80,0,0.0,168.0
81,0,0.0,168.0
82,0,0.0,168.0
83,0,0.0,168.0
84,0,0.0,168.0
85,0,0.0,168.0
86,0,0.0,168.0
87,0,0.0,168.0
88,0,0.0,168.0
89,0,0.0,168.0
90,0,0.0,168.0
91,0,0.0,168.0
92,0,0.0,168.0
93,0,0.0,168.0
94,0,0.0,168.0
95,0,0.0,168.0
96,0,0.0,168.0
97,0,0.0,168.0
98,0,0.0,168.0
99,64,90.0,0.0
100,64,90.0,0.0
101,64,89.0,0.0
102,64,89.0,0.0
103,64,88.0,0.0
104,64,87.0,0.0
105,64,86.0,0.0
106,64,85.0,0.0
107,64,84.0,0.0
108,64,83.0,0.0
109,64,82.0,0.0
110,64,81.0,0.0
111,64,80.0,0.0
112,64,79.0,0.0
113,64,78.0,0.0
114,64,77.0,0.0
115,64,76.0,0.0
116,64,75.0,0.0
117,64,74.0,0.0
118,64,73.0,0.0
119,64,72.0,0.0
120,64,71.0,0.0
121,64,70.0,0.0
122,64,69.0,0.0
123,64,68.0,0.0
124,64,67.0,0.0
125,64,66.0,0.0
126,64,65.0,0.0
127,64,64.0,0.0
128,64,63.0,0.0
129,64,62.0,0.0
130,64,61.0,0.0
131,64,60.0,0.0
132,64,59.0,0.0
133,64,58.0,0.0
134,64,57.0,0.0
135,64,56.0,0.0
136,64,55.0,0.0
137,64,54.0,0.0
138,64,53.0,0.0
139,64,52.0,0.0
140,64,51.0,0.0
